,Cod. Fornecedor,Cod. Prod,Nome,Margem,Quant. Frac,Pr. Venda
73,f000000000000094001,f9898,"CANETA ESF BIC CRISTAL 50UN, AZUL",50,50,0.99
74,f000000000000416002,f1275,"DET PO TIXAN YPE SACHE 1kg, MACIEZ",50,1,12.2
75,f000000000001946089,f6019,EXTR TOMATE ELEFANTE LT 340g GTS 35g,50,1,5.99
76,f000000000001912473,f1271,MAIONESE QUERO SACHET 200g,50,1,2.5
77,f000000000001945178,f72329,SANITIZANTE PO SURF SACHE 800g ROSAS E F,50,1,9.2
78,f000000000001816901,f2580,TESOURA ESC CIS KS65,50,1,3.2
79,f000000000001813006,f232,BATATA PALHA VISCONTI TRADICIONAL 140g,50,1,7.5
80,f000000000001937744,f6816,CD SORRISO TRIPLA LIMP COMP 70g L12P9,50,12,2.5
81,f000000000000946009,f2410,"DES REXONA ROLLON FEM 50ml, POWDER",50,1,10.99
82,f000000000001826222,f080321,DOCE NUTELLA 140g,50,1,10.99
83,f000000000001804093,f267,FAROFA MAND PINDUCA 250g BACON,50,1,4.99
84,f000000000001804090,f263,FAROFA MAND PINDUCA 500g TRAD,50,1,7.5
85,f000000000001943520,f382,GEL FIX COND BOZZANO 300g AZUL,50,1,14.2
86,f000000000001816521,f11276,INSET AERO RAID 285ml MULT,50,1,12.5
87,f000000000001931008,f112233,INSET AERO SBP 380ml MULTI,50,1,14.5
88,f000000000001802364,f809,PAPEL CHAMEQUINHO BRANCO A4 100FL,50,1,5.5
89,f000000001936099009,f72571,"SAB LUX BOTANIC GLIC 85g, CAPIM LIMAO",50,1,2.5
90,f000000001936099005,f72116,"SAB LUX BOTANIC GLIC 85g, LAVANDA",50,1,2.99
91,f000000000001806112,f4230,AB SEMPRE LIVRE ADAPT C/ ABAS 8UN,50,1,6.5
92,f000000000000260007,f153318,"HAV TRADICIONAL 33/34, PRETO",50,1,15.99
93,f000000001935855003,f2801221,"SAB PROTEX 85g, BALANCE SAUDAVEL",50,1,3.99
94,f000000000001954288,f1111211,ACHOC NESCAU 370g 2.0 ACTIGEN ED LIMIT,50,1,7.2
95,f000000000001802944,f74,AGUA SANIT QBOA 1l,50,1,4.2
96,f000000000001949383,f2953,AMIDO DE MILHO MILHENA 200g,50,1,2.99
97,f000000000001809516,f2093,ESC DEN ORAL B 1 2 3 SM,50,1,6.5
98,f000000000001913531,f6169,LIMP VEJA M USO L500P450ml ORIGINAL,50,1,5.99
99,f000000000001816505,f7724,MAIONESE HELLMANNS SACHET 200g,50,1,5.99
100,f000000000000282006,f2188,"SARDINHA COQUEIRO 125g, TOMATE",50,1,6.5
101,f000000001919820002,f253987,"SH SUAVE 325ml, BABOSA/PEPINO",50,1,7.99
102,f000000001919820003,f9936,"SH SUAVE 325ml, OLEO COCO/ABACATE",50,1,7.99
103,f000000000000525005,f72181,"TINT BEAUTY C, 2.0 PRETO",50,1,15.99
104,f000000000000525007,f72180,"TINT BEAUTY C, 3.0 CAST ESC",50,1,15.99
105,f000000000000525042,f72176,"TINT BEAUTY C, 4.0 CAST NAT",50,1,15.99
106,f000000000000525012,f3405,"TINT BEAUTY C, 5.0 CAST CL",50,1,15.99
107,f000000000001813555,f6228,CAFE 3 CORACOES ALMOFADA TRADIC 500g,40,1,2
108,f000000000001812828,f4389,CAFE MELITTA TRADIC 250g,40,1,1
109,f000000000001950819,f7192,FRALDA CREMER JUMBINHO XG 14UN,50,1,20.2
110,f000000000001815393,f72286,AB INTIMUS GEL TRI P SUAVE C/ ABAS 8UN,50,1,6.99
111,f000000000000044001,f5113,"AMAC BABY SOFT 2l, AZUL CARINHO",50,1,9.2
112,f000000000000044005,f5561,"AMAC BABY SOFT 2l, ENVOLVENTE PTO",50,1,9.2
113,f000000000000044004,f7747,"AMAC BABY SOFT 2l, MACIEZ ROSA",50,1,9.2
114,f000000000000946006,f451455,"DES REXONA ROLLON FEM 50ml, INVISIBLE",50,1,11.2
115,f000000000001804091,f266,FAROFA MILHO PINDUCA TEMP TRADIC 400g,50,1,7.5
116,f000000000000262007,f5567,"HAV TRADICIONAL 37/38, PRETO",50,1,16.5
117,f000000000001804028,f303,LA ACO BOMBRIL 8UN,50,1,2.5
118,f000000000001915828,f5696,MAC TODESCHINI PARAFUSO C/OVOS 500g,50,1,5.5
119,f000000001936099003,f72115,"SAB LUX BOTANIC GLIC 85g, FLOR DE LOTUS",50,1,2.99
120,f000000000001949384,f72165,AMIDO DE MILHO MILHENA 500g,50,1,5.99
121,f000000000001804095,f2925,FAROFA MAND PINDUCA 250g PICANHA C/PIM,50,1,4.99
122,f000000000001945153,f144,FERMENTO PO ROYAL 100g L12P11,50,12,2.99
123,f000000000001816802,f970,LENCO PAPEL KISS CAIXINHA 50UN,50,1,4.2
124,f000000000001804114,f583,MAC GALO ESPAGUETE SEMOLA 8 500g,50,1,4.99
125,f000000000001903962,f172815,REMOVEDOR ESM CINCO LUTEX AP ECO VD100ml,50,1,8.99
126,f000000000001804025,f6179,CAFE MELITTA EXTRA FORTE 250g,40,1,1
127,f000000000001952565,f8092,PAPEL HIG FOLHALEV FD 30m 4UN NEUTRO,50,1,7.5
128,f000000000001953518,f204029,ACHOC NESCAU 370g ACTIV GO,50,1,7.99
129,f000000000001826843,f2903223,DOCE GOIABADA VAL 300g,50,1,2.99
130,f000000001917200007,f7771,"SH SEDA 325ml, LISO PERFEITO",50,1,11.2
131,f000000000001802970,f3698,SODA BEL 1kg,50,1,22.2
132,f000000000001949739,f0707212,ALCOOL MEGA HOSPITALAR BACT 70 INPM 1l,50,1,9.2
133,f000000000000365008,f443,"DET LIQ YPE 500ml, NEUTRO",50,1,3.2
134,f000000000001949355,f72467,OLEO M USO SINGER 100ml,50,1,7.2
135,f000000000001954524,f0303221,SABAO YPE 180g NEUTRO,50,1,3.99
136,f000000000001813570,f345,AB INTIMUS GEL NOT SUAVE C/ ABAS 8UN,50,1,9.99
137,f000000000001815400,f5396,AB INTIMUS INTERNO MEDIO 8UN,50,1,10.5
138,f000000000001815399,f5395,AB INTIMUS INTERNO MINI 8UN,50,1,10.5
139,f000000000001815401,f33344,AB INTIMUS INTERNO SUPER 8UN,50,1,10.5
140,f000000000001804075,f72606,ACUCAR CRISTAL CRISTALCUCAR 1kg,50,1,6.2
141,f000000000001816112,f13386,FILTRO PAPEL BRIGITTA 103 30UN,50,1,4.5
142,f000000001829009002,f2606,"TALCO PE TENYS PE BARUEL 100g, CANF",50,1,9.5
143,f000000001917421001,f7714,"COND SEDA SOS 325ml, CERAMIDAS",50,1,13.99
144,f000000000001817231,f971,FERMENTO BIOLOG INST FLEISCHMANN 10g,50,1,1.99
145,f000000000001918630,f4362,FIO DENTAL HILLO 100m,50,1,5.5
146,f000000000001944544,f72236,MILHO VERDE QUERO LT 170g,50,1,3.99
147,f000000001917200006,f153323,"SH SEDA 325ml, LISO EXTREMO",50,1,10.99
148,f000000000001934132,f72100,AB ALWAYS SUP PROT SECA C/ ABAS 8UN,50,1,4.5
149,f000000001917422003,f7135,"COND SEDA 325ml, CACHOS DEFINIDOS",50,1,13.99
150,f000000000001816508,f1577,POLENTINA QUAKER 500g,50,1,5.99
151,f000000001917200003,f6123,"SH SEDA 325ml, CACHOS DEFINIDOS",50,1,10.99
152,f000000000001952401,f1205221,TOALHA UMED LEVOE 48UN,50,1,5.99
153,f000000000001951005,f125513,BATATA PALHA YOKI EXTRA FINA 100g,50,1,6.99
154,f000000000001951004,f2312211,BATATA PALHA YOKI TRADICIONAL 105g,50,1,6.99
155,f000000000001810603,f335,ESPONJA ESFREBOM UN,50,1,1.5
156,f000000000001923025,f3885,REGUA WALEU NEW LINE CRISTAL 30cm,50,1,1.2
157,f000000000000641003,f359,"SAB DOVE 90g, ORIGINAL",50,1,5.5
